Latitude,Longitude,Inventory_Level,Temperature,Humidity,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Asset_Utilization,Demand_Forecast,Logistics_Delay,Year,Month,Day,Hour,Day_of_Week,Asset_ID_Truck_10,Asset_ID_Truck_2,Asset_ID_Truck_3,Asset_ID_Truck_4,Asset_ID_Truck_5,Asset_ID_Truck_6,Asset_ID_Truck_7,Asset_ID_Truck_8,Asset_ID_Truck_9,Shipment_Status_Delivered,Shipment_Status_In Transit,Traffic_Status_Detour,Traffic_Status_Heavy,Logistics_Delay_Reason_Traffic,Logistics_Delay_Reason_Weather
6.184,36.1898,137,22.8,50.6,24,465,6,61.3,226,0,2024,10,26,5,5,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
-75.0605,-52.5256,231,24.3,57.8,56,368,7,87.2,203,0,2024,4,21,16,6,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
-77.891,-96.7804,336,19.7,66.7,54,163,7,71.4,122,0,2024,9,14,1,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-47.154,6.9021,290,27.6,71.8,50,460,7,95.9,118,1,2024,5,12,17,6,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
76.1715,-0.0071,427,23.2,70.1,17,320,4,73.0,162,1,2024,9,3,9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
-85.8283,163.4575,439,26.4,71.3,41,491,7,67.4,273,0,2024,5,6,9,0,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
6.009,-33.838,461,18.6,74.6,23,185,4,77.8,215,1,2024,1,9,8,1,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
3.8184,139.4876,414,29.0,70.6,25,291,4,92.9,154,1,2024,9,6,3,4,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
66.3417,-154.1243,498,23.8,55.9,16,381,7,67.2,131,1,2024,8,5,16,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
-61.8623,113.6304,334,22.5,57.1,43,381,6,73.8,157,0,2024,8,16,10,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
44.502,66.5819,144,23.0,70.3,54,152,1,84.3,242,1,2024,7,12,2,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-12.2885,38.4287,231,28.2,67.2,50,221,1,84.8,270,0,2024,1,24,8,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
-40.8275,-46.7423,324,25.5,65.2,51,233,9,90.2,145,1,2024,1,13,21,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-76.5757,-52.269,246,19.4,56.3,16,406,9,65.7,140,0,2024,4,16,8,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
-79.279,69.568,283,27.7,52.4,16,280,8,96.0,297,1,2024,2,12,3,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
84.3451,-106.877,453,21.8,66.4,48,305,2,68.9,212,1,2024,5,8,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-19.0721,161.7246,392,30.0,72.1,52,329,4,66.6,174,0,2024,12,7,12,5,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
-69.0311,-32.9575,343,25.2,72.6,21,400,9,87.7,300,0,2024,11,26,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
87.7793,-108.9268,144,25.8,65.6,23,362,10,88.9,199,1,2024,5,7,8,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
-48.3633,-36.2936,151,22.1,59.7,58,338,1,81.5,248,1,2024,11,5,21,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-36.4104,-4.335,389,27.2,59.8,20,129,8,80.8,164,1,2024,2,28,11,2,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
-39.225,-156.4228,355,19.2,62.2,10,137,2,67.0,269,1,2024,4,16,23,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
84.0407,-74.7098,493,20.7,70.9,52,478,1,62.5,103,1,2024,11,28,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-68.5324,127.5394,181,22.9,70.3,49,441,7,94.7,168,0,2024,2,9,6,4,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True
-8.4586,44.4779,342,22.6,55.5,35,119,3,73.9,199,0,2024,5,14,13,1,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
14.0092,-131.9758,376,20.5,55.5,34,315,9,70.7,297,1,2024,8,28,13,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
3.6602,107.779,464,20.8,50.1,16,441,7,91.1,240,1,2024,2,21,2,2,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
29.342,-68.5682,452,26.7,64.1,36,152,1,90.1,231,0,2024,10,25,5,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
-20.6524,-102.5762,228,28.7,65.0,26,271,3,66.0,290,1,2024,7,18,23,3,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
-88.696,117.3902,288,27.1,69.4,37,144,2,63.6,126,1,2024,2,28,23,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
-27.0315,40.2451,133,18.6,79.4,14,314,10,98.8,109,1,2024,7,13,15,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.5135,-147.3897,117,29.7,63.7,17,159,8,77.0,106,0,2024,6,21,4,4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
68.4014,-52.0862,428,28.4,74.2,54,492,1,86.2,286,1,2024,9,29,17,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-7.1543,-132.8372,381,18.0,53.0,25,398,9,94.6,100,0,2024,6,5,7,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
-78.2763,151.3943,166,22.5,53.8,57,442,6,72.1,284,1,2024,12,19,21,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
33.9665,-46.5423,225,26.1,75.8,41,286,3,72.9,224,1,2024,4,23,18,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
-59.6899,143.0428,364,18.8,68.2,41,373,1,88.7,215,1,2024,2,17,20,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
25.7047,150.6302,318,25.3,74.6,32,486,9,68.1,277,0,2024,7,21,6,6,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
15.4009,52.3537,417,20.0,61.0,54,300,4,74.5,156,1,2024,4,3,5,2,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
-86.7799,-102.1496,180,18.5,52.1,10,182,5,99.0,279,1,2024,10,22,10,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40.3406,159.0723,134,24.1,68.2,35,187,6,99.9,102,1,2024,4,28,12,6,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
40.4005,-149.1521,237,28.1,75.5,18,349,2,90.5,189,0,2024,9,28,12,5,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
-85.1352,73.2511,259,26.6,53.0,28,118,4,60.2,249,1,2024,9,9,11,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-1.28,1.0168,463,19.8,54.5,12,408,8,71.2,229,1,2024,10,2,21,2,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
45.2617,-152.3952,290,23.7,53.5,44,237,5,85.8,270,0,2024,5,5,5,6,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
-14.7713,-117.3565,345,21.3,53.6,35,388,4,83.5,159,1,2024,5,21,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
51.4225,112.3362,165,25.6,61.7,50,149,10,62.6,252,1,2024,3,15,22,4,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
-15.2991,-95.0112,259,27.0,79.7,15,167,9,88.6,147,1,2024,2,7,19,2,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
86.6678,-139.6955,330,26.9,62.9,47,382,6,90.3,115,0,2024,5,11,5,5,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
44.5442,-73.4346,467,19.3,62.1,39,180,8,63.8,145,0,2024,1,31,5,2,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
-48.4503,-99.9978,329,26.7,56.2,16,261,9,90.7,104,0,2024,11,1,1,4,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
-37.3934,31.4093,122,22.9,64.0,24,409,5,99.7,184,1,2024,3,3,4,6,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
34.0712,123.0237,146,24.2,69.1,58,301,2,82.0,238,0,2024,3,9,0,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
-21.5633,-12.8487,419,26.1,62.0,19,484,8,96.4,262,1,2024,4,17,17,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
-33.3756,7.8261,143,20.1,57.0,41,143,9,62.1,106,0,2024,9,21,10,5,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
-61.849,-123.7835,445,19.8,54.1,39,375,2,88.3,247,0,2024,2,11,10,6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
88.5686,-161.7382,450,18.7,56.4,12,140,8,61.9,160,1,2024,6,15,11,5,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-69.408,-8.1703,451,22.5,51.6,28,421,6,68.8,107,0,2024,8,9,3,4,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
-49.1524,14.1164,425,22.4,65.9,30,452,10,91.4,163,1,2024,7,22,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
27.787,8.2288,235,25.8,62.6,51,171,6,87.5,207,1,2024,8,17,7,5,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
-13.8485,119.2071,181,29.7,51.8,38,388,10,92.4,292,0,2024,12,11,23,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
25.5003,-47.5718,370,23.5,74.4,60,105,1,99.5,128,1,2024,9,12,0,3,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
69.4106,61.7368,102,25.6,76.0,50,444,9,88.3,105,1,2024,7,8,14,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
-6.8964,-35.5418,200,18.5,77.7,24,158,4,82.5,234,0,2024,3,6,13,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
-0.1148,-127.6784,292,23.2,68.1,41,440,10,88.9,160,1,2024,10,30,4,2,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-41.4279,178.8694,401,28.2,51.0,51,327,3,85.6,138,0,2024,10,7,10,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.9333,124.8495,305,27.4,50.8,34,474,1,82.0,226,1,2024,6,6,22,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-58.2175,7.2699,441,25.0,75.4,58,149,10,61.3,247,1,2024,4,20,0,5,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
83.3287,-84.2738,130,18.7,67.2,47,367,1,81.7,131,1,2024,8,2,0,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-33.2637,45.4122,265,23.4,56.1,34,406,6,95.0,133,0,2024,10,3,2,3,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
74.3356,112.5528,426,26.3,77.7,58,373,6,93.0,125,0,2024,9,23,22,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
-53.3015,11.4861,432,28.0,65.2,35,499,8,97.4,110,1,2024,2,17,16,5,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
-22.5519,60.711,406,20.9,76.4,57,160,9,73.3,120,1,2024,11,23,4,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
61.697,164.5493,410,24.5,62.4,40,172,5,86.2,225,0,2024,1,11,20,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-75.2867,-163.4,155,22.6,77.1,13,196,7,83.2,168,0,2024,10,28,2,0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
87.1386,-114.968,397,23.7,73.5,31,266,1,92.8,265,0,2024,12,26,5,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
51.2486,-41.4882,305,28.0,67.8,13,455,2,80.8,147,0,2024,3,28,10,3,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
-19.8201,2.4374,343,26.2,62.4,18,166,7,62.3,168,1,2024,4,16,2,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-13.561,-52.5469,342,27.6,71.9,24,216,2,67.5,225,0,2024,12,8,6,6,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
51.4883,105.7445,347,29.1,80.0,25,256,3,69.6,274,1,2024,9,5,17,3,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
21.5738,-95.1501,403,29.5,76.6,36,379,2,66.7,242,1,2024,2,2,22,4,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
-31.8174,59.5716,482,18.1,76.1,54,203,10,74.1,112,1,2024,4,30,18,1,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
-76.0304,112.9276,130,21.6,60.9,48,479,8,83.3,173,0,2024,5,1,3,2,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
47.5481,-97.4831,465,24.0,72.4,48,112,8,97.1,212,1,2024,1,10,20,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
77.8751,144.04,322,26.1,71.9,45,339,8,97.6,145,1,2024,10,21,11,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-56.6674,-50.0426,126,20.3,51.2,53,486,7,97.5,129,0,2024,11,25,2,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
62.0999,-9.5972,142,22.7,66.1,59,343,6,86.7,256,0,2024,12,20,8,4,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
57.9908,-117.5288,444,21.6,53.2,16,113,2,96.1,181,0,2024,6,29,19,5,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False
73.1274,-63.9399,100,22.4,71.6,22,389,4,73.4,159,0,2024,12,13,18,4,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
-28.6949,-110.5161,227,22.6,58.5,24,477,10,89.0,139,0,2024,11,20,5,2,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
-28.9152,114.375,416,20.7,69.1,32,139,6,91.7,221,0,2024,6,29,9,5,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
83.9488,131.1197,499,25.8,64.0,46,295,6,87.6,160,1,2024,12,22,23,6,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
52.1635,10.8296,328,29.8,53.5,54,144,6,78.0,158,0,2024,6,23,22,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
36.5185,-71.9718,324,28.2,56.8,10,249,7,76.7,298,1,2024,3,29,5,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
-10.8232,144.0982,401,26.3,59.4,30,268,7,67.6,225,1,2024,4,3,14,2,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
-37.9195,-99.3768,182,22.9,54.4,50,135,3,98.4,268,1,2024,12,15,14,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-7.2984,-44.5918,264,29.5,67.3,32,314,8,65.9,202,1,2024,8,6,13,1,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
13.6845,-126.4199,293,23.8,62.8,19,135,1,98.8,291,0,2024,3,14,2,3,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
-70.6428,166.3723,343,29.5,59.8,35,294,8,73.7,256,0,2024,8,27,0,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
-19.3929,-10.2537,103,24.8,79.3,22,393,9,88.6,108,1,2024,4,24,20,2,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
-32.5141,-170.9566,295,23.6,72.8,18,327,5,92.1,283,0,2024,9,9,21,0,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True
59.3783,74.9628,300,27.4,52.8,35,431,10,81.2,120,0,2024,6,20,13,3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
-36.2517,72.4728,108,27.9,65.6,46,138,4,82.7,173,1,2024,6,2,10,6,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
-55.9854,-149.8958,153,27.5,69.9,24,118,7,62.5,237,1,2024,7,9,23,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
27.3259,-116.2066,336,22.5,51.6,11,446,6,70.2,275,0,2024,7,3,9,2,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
27.7357,-170.5766,211,21.7,52.3,11,401,9,66.2,241,1,2024,12,9,20,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
23.2023,92.2763,144,21.1,58.8,35,443,10,89.0,141,0,2024,3,14,0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
87.5129,-65.0922,224,21.7,78.5,20,428,7,72.4,287,1,2024,5,28,6,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
81.1975,137.0497,185,19.9,66.3,59,264,4,65.2,177,0,2024,11,22,23,4,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True
55.919,-39.578,220,28.2,55.4,10,203,8,81.1,281,0,2024,4,21,3,6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
-15.3314,22.397,236,18.3,69.0,34,303,2,62.6,270,0,2024,3,15,7,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-55.3603,79.1276,159,29.7,69.6,49,227,1,62.0,232,1,2024,3,22,14,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.3934,-165.2068,433,26.4,69.3,25,127,8,84.5,125,1,2024,9,18,16,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
27.499,-98.0697,109,25.1,76.5,16,356,5,64.9,127,1,2024,11,20,19,2,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
14.687,-33.9771,453,25.8,78.6,21,142,10,85.7,180,0,2024,4,8,18,0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
19.3645,-149.4523,169,28.6,78.8,27,482,4,80.5,122,1,2024,1,13,16,5,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
38.0858,-149.297,105,23.6,54.4,18,364,10,76.0,158,1,2024,11,11,4,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
4.379,97.6354,256,29.6,73.7,20,309,8,83.4,142,1,2024,10,4,16,4,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True
-28.8542,119.5019,309,22.8,52.8,19,101,2,85.5,242,0,2024,5,12,21,6,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-17.5843,-151.1609,346,26.9,70.6,44,192,9,76.2,239,0,2024,12,23,4,0,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False
15.5281,-170.3941,302,24.6,60.6,30,431,3,76.0,127,1,2024,6,15,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
-83.8983,-128.1642,181,24.7,63.4,25,107,8,71.3,265,1,2024,7,18,17,3,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
-25.4823,169.1921,282,21.8,63.6,43,370,7,69.4,251,1,2024,2,10,8,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-69.493,-118.9742,398,26.5,64.8,44,387,1,90.6,122,1,2024,9,9,10,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
-8.0714,-158.0304,210,24.7,65.0,50,185,10,84.1,140,1,2024,4,19,8,4,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
-59.9919,-162.9143,188,22.4,78.0,40,372,6,98.0,237,1,2024,8,5,18,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
-47.5239,58.4771,298,19.6,76.1,22,396,7,65.0,230,1,2024,6,14,18,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
-39.8052,-126.4073,298,24.0,63.5,25,456,2,78.9,147,1,2024,10,18,23,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
54.0537,-145.9922,326,20.0,56.6,17,260,6,67.5,162,1,2024,4,28,1,6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
7.0591,46.7188,354,18.4,77.5,40,262,7,68.5,282,1,2024,11,11,8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
-50.3633,99.5834,269,22.4,63.6,54,481,7,82.5,183,0,2024,9,13,10,4,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False
51.9327,-102.4309,475,29.3,62.8,29,359,9,95.1,122,0,2024,6,14,17,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
-36.487,14.5024,372,20.4,57.2,29,153,1,78.2,221,1,2024,1,2,15,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
27.2654,-34.1042,201,26.0,51.5,40,429,4,87.0,107,0,2024,10,6,4,6,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
15.2159,-55.6814,441,25.3,72.9,47,152,4,67.4,256,0,2024,6,4,16,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
27.4437,43.3224,246,25.3,57.4,33,298,8,70.4,110,1,2024,2,2,12,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-58.6928,165.8667,180,25.4,50.4,32,246,2,65.4,203,1,2024,6,22,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-38.0737,56.0723,127,21.0,54.6,13,452,9,79.0,299,1,2024,3,1,14,4,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-50.6778,-102.041,246,20.8,79.2,55,325,2,80.5,271,1,2024,8,19,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
-88.776,-125.1628,470,21.5,51.0,59,293,7,86.6,113,1,2024,11,17,2,6,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
69.691,148.6549,386,25.9,71.6,36,193,10,72.0,299,1,2024,7,29,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-82.2616,-141.825,325,26.2,64.3,31,491,7,60.7,290,0,2024,5,17,21,4,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2.7286,-99.5442,432,25.9,65.8,42,265,8,86.8,140,0,2024,3,11,20,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
84.2498,-60.8861,273,20.2,72.2,19,115,5,68.8,238,1,2024,7,18,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8.7621,-2.9218,492,21.6,78.3,58,122,9,61.2,202,0,2024,11,13,11,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
-59.0753,68.4886,303,24.6,68.6,50,213,6,97.1,297,0,2024,1,1,11,0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
5.7218,-96.5806,270,28.1,73.6,57,283,2,92.3,122,0,2024,10,7,18,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-38.3158,-38.3257,382,21.6,50.5,31,160,8,94.8,261,0,2024,7,16,16,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
-87.4042,-127.3269,197,23.3,53.5,41,259,9,91.3,211,1,2024,4,13,17,5,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
-77.3648,30.9744,368,25.0,60.7,37,382,5,82.8,225,0,2024,8,11,2,6,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
-73.0477,124.7969,223,19.5,55.6,23,154,4,62.9,217,0,2024,1,19,0,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
-27.576,-111.3158,340,25.9,75.3,18,424,7,67.3,287,1,2024,12,26,3,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
49.9465,-30.0236,355,20.2,51.3,49,323,4,72.6,100,0,2024,1,10,12,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-50.6856,-9.6236,158,26.6,63.8,51,199,4,84.8,114,1,2024,10,23,13,2,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
84.1122,-87.899,126,25.1,58.0,47,291,7,92.3,123,1,2024,7,31,19,2,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
49.9197,79.4653,309,20.6,77.3,60,177,5,69.2,271,0,2024,8,5,22,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
-44.6254,44.0876,171,22.6,69.9,26,104,2,88.1,132,1,2024,2,14,0,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-57.3005,-23.6888,403,29.6,63.0,12,197,4,83.8,228,0,2024,12,14,0,5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
-47.5698,-81.3143,181,25.9,69.1,44,264,9,69.9,223,1,2024,7,16,8,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
-80.2675,-80.5726,472,23.0,68.0,34,365,3,87.8,294,1,2024,12,8,9,6,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
-70.3213,-61.9179,171,25.5,51.1,43,114,1,92.5,149,0,2024,5,8,1,2,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True
48.2512,-106.6383,204,19.2,58.0,50,465,8,85.2,133,1,2024,7,20,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
-74.6749,-159.7164,254,26.7,51.3,11,378,8,90.6,208,0,2024,10,24,14,3,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
-46.0132,-8.5335,100,21.0,71.2,19,315,9,82.2,100,1,2024,11,23,10,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
9.3294,-71.5299,211,23.7,66.7,36,149,1,60.7,256,1,2024,4,18,8,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5.0095,-113.8279,145,18.2,62.2,56,430,5,86.7,260,1,2024,8,11,4,6,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
-70.8094,75.1094,244,21.3,79.4,22,312,9,63.5,171,1,2024,10,9,13,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
-43.2472,163.3821,104,29.4,59.1,58,229,3,82.9,283,0,2024,12,21,15,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
28.1016,167.1982,356,18.4,75.2,32,291,6,90.7,206,0,2024,1,21,23,6,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-56.2187,27.6037,114,26.8,62.1,55,334,6,85.2,202,1,2024,3,28,7,3,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
65.0538,-146.3887,404,19.0,76.2,54,230,4,83.7,171,1,2024,12,2,10,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
-30.299,153.4529,500,21.7,56.2,20,381,10,90.7,222,0,2024,12,30,20,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
72.7626,105.821,375,23.0,76.3,49,131,4,87.8,137,1,2024,9,12,11,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
61.8446,115.5236,361,22.3,66.8,60,157,4,79.8,247,1,2024,10,24,23,3,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
-31.1792,-46.048,239,26.6,51.6,33,333,2,95.1,277,1,2024,3,7,21,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-43.2004,134.8572,191,24.0,59.7,51,268,8,97.0,111,0,2024,1,3,13,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-79.6372,-111.7492,171,21.3,58.7,10,292,4,65.0,184,1,2024,12,8,0,6,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
66.838,-175.1681,113,28.9,56.3,22,417,6,60.8,142,1,2024,9,13,8,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
13.7736,12.9911,298,18.8,79.5,51,393,4,74.6,110,0,2024,7,31,22,2,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False
-66.2696,-82.0579,184,26.0,59.6,34,235,6,66.7,299,1,2024,11,25,22,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
